blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd,subject,procedure,day
2022_05_20_abb10,80,spout01,sucrose10,33,16.5,16.5,3.5355339059327378,abb10,multi_s,4
2022_05_20_abb10,80,spout02,sucrose00,15,7.5,7.5,6.363961030678928,abb10,multi_s,4
2022_05_20_abb10,80,spout03,sucrose30,40,20,20,0,abb10,multi_s,4
2022_05_20_abb10,80,spout04,sucrose05,28,14,14,2.8284271247461903,abb10,multi_s,4
2022_05_20_abb10,80,spout05,sucrose20,44,22,22,1.4142135623730951,abb10,multi_s,4
2022_05_20_abb10,90,spout01,sucrose10,26,13,13,7.0710678118654755,abb10,multi_s,4
2022_05_20_abb10,90,spout02,sucrose00,15,7.5,7.5,6.363961030678928,abb10,multi_s,4
2022_05_20_abb10,90,spout03,sucrose30,34,17,17,4.242640687119285,abb10,multi_s,4
2022_05_20_abb10,90,spout04,sucrose05,11,5.5,5.5,3.5355339059327378,abb10,multi_s,4
2022_05_20_abb10,90,spout05,sucrose20,44,22,22,1.4142135623730951,abb10,multi_s,4
2022_05_20_abb12,0,spout01,sucrose10,39,19.5,19.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,0,spout02,sucrose00,27,13.5,13.5,3.5355339059327378,abb12,multi_s,4
2022_05_20_abb12,0,spout03,sucrose30,43,21.5,21.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,0,spout04,sucrose05,41,20.5,20.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,0,spout05,sucrose20,44,22,22,1.4142135623730951,abb12,multi_s,4
2022_05_20_abb12,10,spout01,sucrose10,30,15,15,1.4142135623730951,abb12,multi_s,4
2022_05_20_abb12,10,spout02,sucrose00,27,13.5,13.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,10,spout03,sucrose30,40,20,20,0,abb12,multi_s,4
2022_05_20_abb12,10,spout04,sucrose05,31,15.5,15.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,10,spout05,sucrose20,43,21.5,21.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,20,spout01,sucrose10,31,15.5,15.5,2.1213203435596424,abb12,multi_s,4
2022_05_20_abb12,20,spout02,sucrose00,17,8.5,8.5,2.1213203435596424,abb12,multi_s,4
2022_05_20_abb12,20,spout03,sucrose30,40,20,20,0,abb12,multi_s,4
2022_05_20_abb12,20,spout04,sucrose05,12,6,6,1.4142135623730951,abb12,multi_s,4
2022_05_20_abb12,20,spout05,sucrose20,46,23,23,0,abb12,multi_s,4
2022_05_20_abb12,30,spout01,sucrose10,11,5.5,5.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,30,spout02,sucrose00,10,5,5,1.4142135623730951,abb12,multi_s,4
2022_05_20_abb12,30,spout03,sucrose30,33,16.5,16.5,2.1213203435596424,abb12,multi_s,4
2022_05_20_abb12,30,spout04,sucrose05,25,12.5,12.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,30,spout05,sucrose20,45,22.5,22.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,40,spout01,sucrose10,13,6.5,6.5,3.5355339059327378,abb12,multi_s,4
2022_05_20_abb12,40,spout02,sucrose00,3,1.5,1.5,2.1213203435596424,abb12,multi_s,4
2022_05_20_abb12,40,spout03,sucrose30,26,13,13,5.656854249492381,abb12,multi_s,4
2022_05_20_abb12,40,spout04,sucrose05,5,2.5,2.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,40,spout05,sucrose20,13,6.5,6.5,9.192388155425117,abb12,multi_s,4
2022_05_20_abb12,50,spout01,sucrose10,0,0,0,0,abb12,multi_s,4
2022_05_20_abb12,50,spout02,sucrose00,0,0,0,0,abb12,multi_s,4
2022_05_20_abb12,50,spout03,sucrose30,31,15.5,15.5,3.5355339059327378,abb12,multi_s,4
2022_05_20_abb12,50,spout04,sucrose05,3,1.5,1.5,2.1213203435596424,abb12,multi_s,4
2022_05_20_abb12,50,spout05,sucrose20,0,0,0,0,abb12,multi_s,4
2022_05_20_abb12,60,spout01,sucrose10,14,7,7,9.899494936611665,abb12,multi_s,4
2022_05_20_abb12,60,spout02,sucrose00,13,6.5,6.5,4.949747468305833,abb12,multi_s,4
2022_05_20_abb12,60,spout03,sucrose30,34,17,17,1.4142135623730951,abb12,multi_s,4
2022_05_20_abb12,60,spout04,sucrose05,17,8.5,8.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,60,spout05,sucrose20,41,20.5,20.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,70,spout01,sucrose10,11,5.5,5.5,2.1213203435596424,abb12,multi_s,4
2022_05_20_abb12,70,spout02,sucrose00,3,1.5,1.5,2.1213203435596424,abb12,multi_s,4
2022_05_20_abb12,70,spout03,sucrose30,37,18.5,18.5,4.949747468305833,abb12,multi_s,4
2022_05_20_abb12,70,spout04,sucrose05,13,6.5,6.5,4.949747468305833,abb12,multi_s,4
2022_05_20_abb12,70,spout05,sucrose20,36,18,18,7.0710678118654755,abb12,multi_s,4
2022_05_20_abb12,80,spout01,sucrose10,25,12.5,12.5,2.1213203435596424,abb12,multi_s,4
2022_05_20_abb12,80,spout02,sucrose00,3,1.5,1.5,2.1213203435596424,abb12,multi_s,4
2022_05_20_abb12,80,spout03,sucrose30,35,17.5,17.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,80,spout04,sucrose05,7,3.5,3.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,80,spout05,sucrose20,27,13.5,13.5,4.949747468305833,abb12,multi_s,4
2022_05_20_abb12,90,spout01,sucrose10,9,4.5,4.5,0.7071067811865476,abb12,multi_s,4
2022_05_20_abb12,90,spout02,sucrose00,3,1.5,1.5,2.1213203435596424,abb12,multi_s,4
2022_05_20_abb12,90,spout03,sucrose30,13,6.5,6.5,9.192388155425117,abb12,multi_s,4
2022_05_20_abb12,90,spout04,sucrose05,4,2,2,2.8284271247461903,abb12,multi_s,4
2022_05_20_abb12,90,spout05,sucrose20,23,11.5,11.5,3.5355339059327378,abb12,multi_s,4
2022_05_23_abb08,0,spout01,sucrose05,39,19.5,19.5,0.7071067811865476,abb08,multi_s,5
2022_05_23_abb08,0,spout02,sucrose20,33,16.5,16.5,3.5355339059327378,abb08,multi_s,5
2022_05_23_abb08,0,spout03,sucrose00,39,19.5,19.5,4.949747468305833,abb08,multi_s,5
2022_05_23_abb08,0,spout04,sucrose30,42,21,21,0,abb08,multi_s,5
2022_05_23_abb08,0,spout05,sucrose10,42,21,21,1.4142135623730951,abb08,multi_s,5
2022_05_23_abb08,10,spout01,sucrose05,45,22.5,22.5,0.7071067811865476,abb08,multi_s,5
2022_05_23_abb08,10,spout02,sucrose20,38,19,19,5.656854249492381,abb08,multi_s,5
2022_05_23_abb08,10,spout03,sucrose00,47,23.5,23.5,2.1213203435596424,abb08,multi_s,5
2022_05_23_abb08,10,spout04,sucrose30,42,21,21,1.4142135623730951,abb08,multi_s,5
2022_05_23_abb08,10,spout05,sucrose10,47,23.5,23.5,0.7071067811865476,abb08,multi_s,5
2022_05_23_abb08,20,spout01,sucrose05,43,21.5,21.5,0.7071067811865476,abb08,multi_s,5
2022_05_23_abb08,20,spout02,sucrose20,35,17.5,17.5,2.1213203435596424,abb08,multi_s,5
2022_05_23_abb08,20,spout03,sucrose00,45,22.5,22.5,0.7071067811865476,abb08,multi_s,5
2022_05_23_abb08,20,spout04,sucrose30,44,22,22,0,abb08,multi_s,5
2022_05_23_abb08,20,spout05,sucrose10,44,22,22,1.4142135623730951,abb08,multi_s,5
2022_05_23_abb08,30,spout01,sucrose05,19,9.5,9.5,0.7071067811865476,abb08,multi_s,5
2022_05_23_abb08,30,spout02,sucrose20,32,16,16,1.4142135623730951,abb08,multi_s,5
2022_05_23_abb08,30,spout03,sucrose00,33,16.5,16.5,3.5355339059327378,abb08,multi_s,5
2022_05_23_abb08,30,spout04,sucrose30,42,21,21,0,abb08,multi_s,5
2022_05_23_abb08,30,spout05,sucrose10,45,22.5,22.5,2.1213203435596424,abb08,multi_s,5
2022_05_23_abb08,40,spout01,sucrose05,33,16.5,16.5,4.949747468305833,abb08,multi_s,5
2022_05_23_abb08,40,spout02,sucrose20,28,14,14,4.242640687119285,abb08,multi_s,5
2022_05_23_abb08,40,spout03,sucrose00,25,12.5,12.5,4.949747468305833,abb08,multi_s,5
2022_05_23_abb08,40,spout04,sucrose30,44,22,22,1.4142135623730951,abb08,multi_s,5
2022_05_23_abb08,40,spout05,sucrose10,31,15.5,15.5,12.020815280171307,abb08,multi_s,5
2022_05_23_abb08,50,spout01,sucrose05,15,7.5,7.5,3.5355339059327378,abb08,multi_s,5
2022_05_23_abb08,50,spout02,sucrose20,12,6,6,7.0710678118654755,abb08,multi_s,5
2022_05_23_abb08,50,spout03,sucrose00,21,10.5,10.5,3.5355339059327378,abb08,multi_s,5
2022_05_23_abb08,50,spout04,sucrose30,38,19,19,0,abb08,multi_s,5
2022_05_23_abb08,50,spout05,sucrose10,40,20,20,2.8284271247461903,abb08,multi_s,5
2022_05_23_abb08,60,spout01,sucrose05,5,2.5,2.5,3.5355339059327378,abb08,multi_s,5
2022_05_23_abb08,60,spout02,sucrose20,16,8,8,11.313708498984761,abb08,multi_s,5
2022_05_23_abb08,60,spout03,sucrose00,9,4.5,4.5,0.7071067811865476,abb08,multi_s,5
2022_05_23_abb08,60,spout04,sucrose30,30,15,15,0,abb08,multi_s,5
2022_05_23_abb08,60,spout05,sucrose10,16,8,8,8.48528137423857,abb08,multi_s,5
2022_05_23_abb08,70,spout01,sucrose05,18,9,9,12.727922061357855,abb08,multi_s,5
2022_05_23_abb08,70,spout02,sucrose20,0,0,0,0,abb08,multi_s,5
2022_05_23_abb08,70,spout03,sucrose00,19,9.5,9.5,4.949747468305833,abb08,multi_s,5
2022_05_23_abb08,70,spout04,sucrose30,0,0,0,0,abb08,multi_s,5
2022_05_23_abb08,70,spout05,sucrose10,0,0,0,0,abb08,multi_s,5
2022_05_23_abb08,80,spout01,sucrose05,30,15,15,1.4142135623730951,abb08,multi_s,5
2022_05_23_abb08,80,spout02,sucrose20,0,0,0,0,abb08,multi_s,5
2022_05_23_abb08,80,spout03,sucrose00,13,6.5,6.5,9.192388155425117,abb08,multi_s,5
2022_05_23_abb08,80,spout04,sucrose30,23,11.5,11.5,16.263455967290593,abb08,multi_s,5
2022_05_23_abb08,80,spout05,sucrose10,37,18.5,18.5,7.7781745930520225,abb08,multi_s,5
2022_05_23_abb08,90,spout01,sucrose05,12,6,6,8.48528137423857,abb08,multi_s,5
2022_05_23_abb08,90,spout02,sucrose20,32,16,16,1.4142135623730951,abb08,multi_s,5
2022_05_23_abb08,90,spout03,sucrose00,3,1.5,1.5,2.1213203435596424,abb08,multi_s,5
2022_05_23_abb08,90,spout04,sucrose30,35,17.5,17.5,0.7071067811865476,abb08,multi_s,5
2022_05_23_abb08,90,spout05,sucrose10,37,18.5,18.5,6.363961030678928,abb08,multi_s,5
2022_05_23_abb10,0,spout01,sucrose05,44,22,22,0,abb10,multi_s,5
2022_05_23_abb10,0,spout02,sucrose20,34,17,17,1.4142135623730951,abb10,multi_s,5
2022_05_23_abb10,0,spout03,sucrose00,39,19.5,19.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,0,spout04,sucrose30,43,21.5,21.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,0,spout05,sucrose10,42,21,21,0,abb10,multi_s,5
2022_05_23_abb10,10,spout01,sucrose05,45,22.5,22.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,10,spout02,sucrose20,37,18.5,18.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,10,spout03,sucrose00,45,22.5,22.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,10,spout04,sucrose30,45,22.5,22.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,10,spout05,sucrose10,41,20.5,20.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,20,spout01,sucrose05,45,22.5,22.5,2.1213203435596424,abb10,multi_s,5
2022_05_23_abb10,20,spout02,sucrose20,42,21,21,1.4142135623730951,abb10,multi_s,5
2022_05_23_abb10,20,spout03,sucrose00,44,22,22,0,abb10,multi_s,5
2022_05_23_abb10,20,spout04,sucrose30,44,22,22,0,abb10,multi_s,5
2022_05_23_abb10,20,spout05,sucrose10,45,22.5,22.5,2.1213203435596424,abb10,multi_s,5
2022_05_23_abb10,30,spout01,sucrose05,44,22,22,0,abb10,multi_s,5
2022_05_23_abb10,30,spout02,sucrose20,41,20.5,20.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,30,spout03,sucrose00,44,22,22,2.8284271247461903,abb10,multi_s,5
2022_05_23_abb10,30,spout04,sucrose30,46,23,23,0,abb10,multi_s,5
2022_05_23_abb10,30,spout05,sucrose10,41,20.5,20.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,40,spout01,sucrose05,39,19.5,19.5,2.1213203435596424,abb10,multi_s,5
2022_05_23_abb10,40,spout02,sucrose20,39,19.5,19.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,40,spout03,sucrose00,41,20.5,20.5,3.5355339059327378,abb10,multi_s,5
2022_05_23_abb10,40,spout04,sucrose30,43,21.5,21.5,2.1213203435596424,abb10,multi_s,5
2022_05_23_abb10,40,spout05,sucrose10,44,22,22,0,abb10,multi_s,5
2022_05_23_abb10,50,spout01,sucrose05,38,19,19,1.4142135623730951,abb10,multi_s,5
2022_05_23_abb10,50,spout02,sucrose20,33,16.5,16.5,3.5355339059327378,abb10,multi_s,5
2022_05_23_abb10,50,spout03,sucrose00,35,17.5,17.5,6.363961030678928,abb10,multi_s,5
2022_05_23_abb10,50,spout04,sucrose30,46,23,23,1.4142135623730951,abb10,multi_s,5
2022_05_23_abb10,50,spout05,sucrose10,45,22.5,22.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,60,spout01,sucrose05,37,18.5,18.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,60,spout02,sucrose20,33,16.5,16.5,3.5355339059327378,abb10,multi_s,5
2022_05_23_abb10,60,spout03,sucrose00,42,21,21,0,abb10,multi_s,5
2022_05_23_abb10,60,spout04,sucrose30,41,20.5,20.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,60,spout05,sucrose10,45,22.5,22.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,70,spout01,sucrose05,34,17,17,0,abb10,multi_s,5
2022_05_23_abb10,70,spout02,sucrose20,29,14.5,14.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,70,spout03,sucrose00,19,9.5,9.5,4.949747468305833,abb10,multi_s,5
2022_05_23_abb10,70,spout04,sucrose30,37,18.5,18.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,70,spout05,sucrose10,49,24.5,24.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,80,spout01,sucrose05,23,11.5,11.5,4.949747468305833,abb10,multi_s,5
2022_05_23_abb10,80,spout02,sucrose20,27,13.5,13.5,4.949747468305833,abb10,multi_s,5
2022_05_23_abb10,80,spout03,sucrose00,25,12.5,12.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,80,spout04,sucrose30,33,16.5,16.5,0.7071067811865476,abb10,multi_s,5
2022_05_23_abb10,80,spout05,sucrose10,32,16,16,1.4142135623730951,abb10,multi_s,5
2022_05_23_abb10,90,spout01,sucrose05,10,5,5,1.4142135623730951,abb10,multi_s,5
2022_05_23_abb10,90,spout02,sucrose20,16,8,8,0,abb10,multi_s,5
2022_05_23_abb10,90,spout03,sucrose00,6,3,3,0,abb10,multi_s,5
2022_05_23_abb10,90,spout04,sucrose30,27,13.5,13.5,2.1213203435596424,abb10,multi_s,5
2022_05_23_abb10,90,spout05,sucrose10,30,15,15,12.727922061357855,abb10,multi_s,5
2022_05_23_abb12,0,spout01,sucrose05,46,23,23,0,abb12,multi_s,5
2022_05_23_abb12,0,spout02,sucrose20,37,18.5,18.5,4.949747468305833,abb12,multi_s,5
2022_05_23_abb12,0,spout03,sucrose00,49,24.5,24.5,0.7071067811865476,abb12,multi_s,5
2022_05_23_abb12,0,spout04,sucrose30,44,22,22,0,abb12,multi_s,5
2022_05_23_abb12,0,spout05,sucrose10,43,21.5,21.5,0.7071067811865476,abb12,multi_s,5
2022_05_23_abb12,10,spout01,sucrose05,48,24,24,0,abb12,multi_s,5
2022_05_23_abb12,10,spout02,sucrose20,41,20.5,20.5,0.7071067811865476,abb12,multi_s,5
2022_05_23_abb12,10,spout03,sucrose00,40,20,20,4.242640687119285,abb12,multi_s,5
2022_05_23_abb12,10,spout04,sucrose30,44,22,22,0,abb12,multi_s,5
2022_05_23_abb12,10,spout05,sucrose10,45,22.5,22.5,0.7071067811865476,abb12,multi_s,5
2022_05_23_abb12,20,spout01,sucrose05,42,21,21,0,abb12,multi_s,5
2022_05_23_abb12,20,spout02,sucrose20,42,21,21,0,abb12,multi_s,5
2022_05_23_abb12,20,spout03,sucrose00,47,23.5,23.5,0.7071067811865476,abb12,multi_s,5
2022_05_23_abb12,20,spout04,sucrose30,44,22,22,0,abb12,multi_s,5
2022_05_23_abb12,20,spout05,sucrose10,42,21,21,0,abb12,multi_s,5
2022_05_23_abb12,30,spout01,sucrose05,48,24,24,0,abb12,multi_s,5
2022_05_23_abb12,30,spout02,sucrose20,41,20.5,20.5,2.1213203435596424,abb12,multi_s,5
2022_05_23_abb12,30,spout03,sucrose00,47,23.5,23.5,0.7071067811865476,abb12,multi_s,5
2022_05_23_abb12,30,spout04,sucrose30,46,23,23,0,abb12,multi_s,5
2022_05_23_abb12,30,spout05,sucrose10,46,23,23,0,abb12,multi_s,5
2022_05_23_abb12,40,spout01,sucrose05,47,23.5,23.5,0.7071067811865476,abb12,multi_s,5
2022_05_23_abb12,40,spout02,sucrose20,45,22.5,22.5,0.7071067811865476,abb12,multi_s,5
2022_05_23_abb12,40,spout03,sucrose00,47,23.5,23.5,0.7071067811865476,abb12,multi_s,5
2022_05_23_abb12,40,spout04,sucrose30,45,22.5,22.5,0.7071067811865476,abb12,multi_s,5
2022_05_23_abb12,40,spout05,sucrose10,47,23.5,23.5,0.7071067811865476,abb12,multi_s,5
2022_05_23_abb12,50,spout01,sucrose05,48,24,24,1.4142135623730951,abb12,multi_s,5
2022_05_23_abb12,50,spout02,sucrose20,37,18.5,18.5,2.1213203435596424,abb12,multi_s,5
2022_05_23_abb12,50,spout03,sucrose00,43,21.5,21.5,3.5355339059327378,abb12,multi_s,5
2022_05_23_abb12,50,spout04,sucrose30,48,24,24,0,abb12,multi_s,5
2022_05_23_abb12,50,spout05,sucrose10,48,24,24,0,abb12,multi_s,5
2022_05_23_abb12,60,spout01,sucrose05,40,20,20,0,abb12,multi_s,5
2022_05_23_abb12,60,spout02,sucrose20,36,18,18,1.4142135623730951,abb12,multi_s,5
2022_05_23_abb12,60,spout03,sucrose00,36,18,18,0,abb12,multi_s,5
2022_05_23_abb12,60,spout04,sucrose30,47,23.5,23.5,0.7071067811865476,abb12,multi_s,5
2022_05_23_abb12,60,spout05,sucrose10,49,24.5,24.5,0.7071067811865476,abb12,multi_s,5
2022_05_23_abb12,70,spout01,sucrose05,26,13,13,1.4142135623730951,abb12,multi_s,5
2022_05_23_abb12,70,spout02,sucrose20,34,17,17,0,abb12,multi_s,5
2022_05_23_abb12,70,spout03,sucrose00,30,15,15,1.4142135623730951,abb12,multi_s,5
2022_05_23_abb12,70,spout04,sucrose30,38,19,19,0,abb12,multi_s,5
2022_05_23_abb12,70,spout05,sucrose10,35,17.5,17.5,4.949747468305833,abb12,multi_s,5
2022_05_23_abb12,80,spout01,sucrose05,15,7.5,7.5,4.949747468305833,abb12,multi_s,5
2022_05_23_abb12,80,spout02,sucrose20,24,12,12,0,abb12,multi_s,5
2022_05_23_abb12,80,spout03,sucrose00,20,10,10,5.656854249492381,abb12,multi_s,5
2022_05_23_abb12,80,spout04,sucrose30,22,11,11,5.656854249492381,abb12,multi_s,5
2022_05_23_abb12,80,spout05,sucrose10,33,16.5,16.5,3.5355339059327378,abb12,multi_s,5
2022_05_23_abb12,90,spout01,sucrose05,10,5,5,4.242640687119285,abb12,multi_s,5
2022_05_23_abb12,90,spout02,sucrose20,18,9,9,0,abb12,multi_s,5
2022_05_23_abb12,90,spout03,sucrose00,16,8,8,1.4142135623730951,abb12,multi_s,5
2022_05_23_abb12,90,spout04,sucrose30,16,8,8,5.656854249492381,abb12,multi_s,5
2022_05_23_abb12,90,spout05,sucrose10,35,17.5,17.5,4.949747468305833,abb12,multi_s,5
2022_05_24_abb08,0,spout01,sucrose30,40,20,20,0,abb08,multi_s,6
2022_05_24_abb08,0,spout02,sucrose10,40,20,20,0,abb08,multi_s,6
2022_05_24_abb08,0,spout03,sucrose20,42,21,21,1.4142135623730951,abb08,multi_s,6
2022_05_24_abb08,0,spout04,sucrose00,44,22,22,1.4142135623730951,abb08,multi_s,6
2022_05_24_abb08,0,spout05,sucrose05,43,21.5,21.5,0.7071067811865476,abb08,multi_s,6
2022_05_24_abb08,10,spout01,sucrose30,43,21.5,21.5,0.7071067811865476,abb08,multi_s,6
2022_05_24_abb08,10,spout02,sucrose10,40,20,20,2.8284271247461903,abb08,multi_s,6
2022_05_24_abb08,10,spout03,sucrose20,43,21.5,21.5,0.7071067811865476,abb08,multi_s,6
2022_05_24_abb08,10,spout04,sucrose00,42,21,21,1.4142135623730951,abb08,multi_s,6
2022_05_24_abb08,10,spout05,sucrose05,45,22.5,22.5,0.7071067811865476,abb08,multi_s,6
2022_05_24_abb08,20,spout01,sucrose30,41,20.5,20.5,0.7071067811865476,abb08,multi_s,6
2022_05_24_abb08,20,spout02,sucrose10,36,18,18,1.4142135623730951,abb08,multi_s,6
2022_05_24_abb08,20,spout03,sucrose20,41,20.5,20.5,2.1213203435596424,abb08,multi_s,6
2022_05_24_abb08,20,spout04,sucrose00,31,15.5,15.5,6.363961030678928,abb08,multi_s,6
2022_05_24_abb08,20,spout05,sucrose05,47,23.5,23.5,0.7071067811865476,abb08,multi_s,6
2022_05_24_abb08,30,spout01,sucrose30,38,19,19,1.4142135623730951,abb08,multi_s,6
2022_05_24_abb08,30,spout02,sucrose10,29,14.5,14.5,0.7071067811865476,abb08,multi_s,6
2022_05_24_abb08,30,spout03,sucrose20,38,19,19,2.8284271247461903,abb08,multi_s,6
2022_05_24_abb08,30,spout04,sucrose00,20,10,10,5.656854249492381,abb08,multi_s,6
2022_05_24_abb08,30,spout05,sucrose05,42,21,21,2.8284271247461903,abb08,multi_s,6
2022_05_24_abb08,40,spout01,sucrose30,32,16,16,4.242640687119285,abb08,multi_s,6
2022_05_24_abb08,40,spout02,sucrose10,14,7,7,0,abb08,multi_s,6
2022_05_24_abb08,40,spout03,sucrose20,27,13.5,13.5,3.5355339059327378,abb08,multi_s,6
2022_05_24_abb08,40,spout04,sucrose00,13,6.5,6.5,0.7071067811865476,abb08,multi_s,6
2022_05_24_abb08,40,spout05,sucrose05,29,14.5,14.5,6.363961030678928,abb08,multi_s,6
2022_05_24_abb08,50,spout01,sucrose30,39,19.5,19.5,0.7071067811865476,abb08,multi_s,6
2022_05_24_abb08,50,spout02,sucrose10,23,11.5,11.5,3.5355339059327378,abb08,multi_s,6
2022_05_24_abb08,50,spout03,sucrose20,39,19.5,19.5,0.7071067811865476,abb08,multi_s,6
2022_05_24_abb08,50,spout04,sucrose00,16,8,8,5.656854249492381,abb08,multi_s,6
2022_05_24_abb08,50,spout05,sucrose05,21,10.5,10.5,4.949747468305833,abb08,multi_s,6
2022_05_24_abb08,60,spout01,sucrose30,37,18.5,18.5,2.1213203435596424,abb08,multi_s,6
2022_05_24_abb08,60,spout02,sucrose10,20,10,10,5.656854249492381,abb08,multi_s,6
2022_05_24_abb08,60,spout03,sucrose20,20,10,10,1.4142135623730951,abb08,multi_s,6
2022_05_24_abb08,60,spout04,sucrose00,4,2,2,2.8284271247461903,abb08,multi_s,6
2022_05_24_abb08,60,spout05,sucrose05,21,10.5,10.5,7.7781745930520225,abb08,multi_s,6
2022_05_24_abb08,70,spout01,sucrose30,34,17,17,2.8284271247461903,abb08,multi_s,6
2022_05_24_abb08,70,spout02,sucrose10,22,11,11,2.8284271247461903,abb08,multi_s,6
2022_05_24_abb08,70,spout03,sucrose20,24,12,12,0,abb08,multi_s,6
2022_05_24_abb08,70,spout04,sucrose00,16,8,8,5.656854249492381,abb08,multi_s,6
2022_05_24_abb08,70,spout05,sucrose05,14,7,7,7.0710678118654755,abb08,multi_s,6
2022_05_24_abb08,80,spout01,sucrose30,33,16.5,16.5,0.7071067811865476,abb08,multi_s,6
2022_05_24_abb08,80,spout02,sucrose10,14,7,7,4.242640687119285,abb08,multi_s,6
2022_05_24_abb08,80,spout03,sucrose20,24,12,12,5.656854249492381,abb08,multi_s,6
2022_05_24_abb08,80,spout04,sucrose00,7,3.5,3.5,2.1213203435596424,abb08,multi_s,6
2022_05_24_abb08,80,spout05,sucrose05,5,2.5,2.5,3.5355339059327378,abb08,multi_s,6
2022_05_24_abb08,90,spout01,sucrose30,29,14.5,14.5,0.7071067811865476,abb08,multi_s,6
2022_05_24_abb08,90,spout02,sucrose10,16,8,8,5.656854249492381,abb08,multi_s,6
2022_05_24_abb08,90,spout03,sucrose20,21,10.5,10.5,3.5355339059327378,abb08,multi_s,6
2022_05_24_abb08,90,spout04,sucrose00,6,3,3,1.4142135623730951,abb08,multi_s,6
2022_05_24_abb08,90,spout05,sucrose05,5,2.5,2.5,3.5355339059327378,abb08,multi_s,6
2022_05_24_abb10,0,spout01,sucrose30,39,19.5,19.5,0.7071067811865476,abb10,multi_s,6
2022_05_24_abb10,0,spout02,sucrose10,22,11,11,8.48528137423857,abb10,multi_s,6
2022_05_24_abb10,0,spout03,sucrose20,40,20,20,0,abb10,multi_s,6
2022_05_24_abb10,0,spout04,sucrose00,40,20,20,2.8284271247461903,abb10,multi_s,6
2022_05_24_abb10,0,spout05,sucrose05,40,20,20,0,abb10,multi_s,6
2022_05_24_abb10,10,spout01,sucrose30,35,17.5,17.5,2.1213203435596424,abb10,multi_s,6
2022_05_24_abb10,10,spout02,sucrose10,32,16,16,1.4142135623730951,abb10,multi_s,6
2022_05_24_abb10,10,spout03,sucrose20,41,20.5,20.5,2.1213203435596424,abb10,multi_s,6
2022_05_24_abb10,10,spout04,sucrose00,44,22,22,0,abb10,multi_s,6
2022_05_24_abb10,10,spout05,sucrose05,44,22,22,0,abb10,multi_s,6
2022_05_24_abb10,20,spout01,sucrose30,41,20.5,20.5,0.7071067811865476,abb10,multi_s,6
2022_05_24_abb10,20,spout02,sucrose10,31,15.5,15.5,0.7071067811865476,abb10,multi_s,6
2022_05_24_abb10,20,spout03,sucrose20,45,22.5,22.5,2.1213203435596424,abb10,multi_s,6
2022_05_24_abb10,20,spout04,sucrose00,35,17.5,17.5,2.1213203435596424,abb10,multi_s,6
2022_05_24_abb10,20,spout05,sucrose05,46,23,23,1.4142135623730951,abb10,multi_s,6
2022_05_24_abb10,30,spout01,sucrose30,37,18.5,18.5,0.7071067811865476,abb10,multi_s,6
2022_05_24_abb10,30,spout02,sucrose10,31,15.5,15.5,2.1213203435596424,abb10,multi_s,6
2022_05_24_abb10,30,spout03,sucrose20,45,22.5,22.5,0.7071067811865476,abb10,multi_s,6
2022_05_24_abb10,30,spout04,sucrose00,36,18,18,2.8284271247461903,abb10,multi_s,6
2022_05_24_abb10,30,spout05,sucrose05,46,23,23,0,abb10,multi_s,6
2022_05_24_abb10,40,spout01,sucrose30,33,16.5,16.5,0.7071067811865476,abb10,multi_s,6
